RESORT	BUSINESS_DATE	CHAR_BUSINESS_DATE	MARKET_CODE	CF_MASTER_SEQ	GROUP_NAME	S_REV_MKT	S_DEF_ROOMS_MKT	S_FB_REV_MKT	S_MISC_REV_MKT	MKT_RESORT_ROOM	GUEST_MKT	TOT_ARR_MKT	PER_OCC_MKT	PER_DOUBLE_MKT	DOUBLE_OCC_MKT	SINGLE_OCC_MKT	GUEST_DAY	ARRIVAL_DAY	ARRIVAL_MKT	TOT_ARR_DAY	PER_OCC_DAY	PER_DOUBLE_OCC_DAY	SINGLE_OCC_DAY	S_MISC_REV_DAY	DAY_RESORT_ROOM	S_FB_REV_DAY	DOUBLE_OCC_DAY	S_REV_DAY	S_DEF_ROOMS_DAY	ARR_TODAY	NO_DEFINITE_ROOMS	IN_GUEST	OCC_SINGLE	DOUBLE_OCC	REVENUE	FB_REV	OTHER_REV	TOTAL_REVENUE	RESORT_ROOM	PER_OCC	GET_ARR	MULTI_OCC_PER
SHR	11-OCT-19	10-11-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	11-OCT-19	10-11-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	12-OCT-19	10-12-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	13-OCT-19	10-13-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	14-OCT-19	10-14-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	15-OCT-19	10-15-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	16-OCT-19	10-16-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	NRR	NRR	NRR	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	OTA	OTA	OTA	188818.94	292	41844.75	6099.908850574713	47815	492	646.640205	.610687023	.372268117	178	114	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	OTH	OTH	OTH	58433.25	102	13704.32	4700.58	47815	132	572.875	.213322179	.054376242	26	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	PCK	PCK	PCK	74475	92	20140.85	8035.93	47815	184	809.510870	.192408240	.110843877	53	39	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	PRM	PRM	PRM	142066.13	235	42757.73	8712.224482758621	47815	445	604.536723	.491477570	.332531632	159	76	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	PRV	PRV	PRV	308199.64	300	13729.46	4400.830574712644	47815	516	1027.33213	.627418174	.317891875	152	148	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	RAK	RAK	RAK	0	0	0	0	47815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	SOC	SOC	SOC	49028	161	2640.49	1415.09632183908	47815	263	304.521739	.336714420	.175677089	84	77	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	17-OCT-19	10-17-19	VOL	VOL	VOL	393309	755	54711.93	15175.982528735632	47815	828	520.939073	1.57900241	.148488968	71	684	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	18-OCT-19	10-18-19	BAR	BAR	BAR	660717.25	822	115563.75	39497.350459770114	47815	1209	803.792275	1.71912580	.650423507	311	511	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	18-OCT-19	10-18-19	CON	CON	CON	607773.5	808	111332.54	40399.412298850574	47815	1229	752.194926	1.68984628	.805186657	385	423	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	18-OCT-19	10-18-19	COR	COR	COR	626405	1066	51217.05	11934.108735632184	47815	1138	587.621951	2.22942591	.138031998	66	1000	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	18-OCT-19	10-18-19	CPM	CPM	CPM	0	26	3235.43	-122.48	47815	53	0	.054376242	.033462303	16	10	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	18-OCT-19	10-18-19	HSU	HSU	HSU	-385.66	32	3638133.18	1746095.962068965516	47815	43	-12.051875	.066924605	.020913939	10	22	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
SHR	18-OCT-19	10-18-19	LOW	LOW	LOW	216550	347	28019.84	6000.301034482759	47815	363	624.063401	.725713688	.025096727	12	335	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0
